TI831061A,TI831061B,TI831060A,TI831060B,XSI831090,XSI831091,XSI831092,LSI831010,LSI831011,LSI831012,PZI831003,PZI831004,PZI831005,TI831001,FI821002,PI821019,TSI821017,TSI821018,TSI821019,PZI831006,PZI831007,PZI831008,TI831002,TI831063A,TI831063B,TI831062A,TI831062B,VSI831091A,VSI831091B,VSI831090A,VSI831090B,SZI831090,TI831064A,TI831064B,VSI831092B,VSI831093A,VSI831093B,TI831065A,TI831065B,PX8310_1_NM1/NUM1.PV,PSI831047,PSI831048,PSI831049,TSI831042,TSI831043,TSI831044,OutsideTemperature,VSI831092A
62,65.8,63.9,61.2,-0.031237483,-0.02592498,-0.011650026,356.59,361.445129,361.905,17.328125,17.359375,17.3595314,304.832184,125.434532,49.9725151,417.53125,417.975,418.0031,4.60345,4.65005,4.6362,184.027771,83,83.6,88.1,76.1,16.945,20.43,26.0675011,19.8625,6178.3584,83.3,82.1,5.67375,8.645,8.98,86.7000046,86.3,0,2.10975,2.08975,2.08555,46.7106247,46.5081253,46.7268753,31.55624771,5.99125
62,65.8,63.8,61,-0.032875,-0.027962506,-0.013287485,341.935,346.446747,347.550018,17.34328,17.369688,17.3748436,305.9896,126.713448,49.5587425,418.446869,418.790649,418.818756,4.6165,4.65495,4.6427,185.185181,82.8,83.6,87.7000046,76.1,17.0275,20.79625,26.0262489,20.10625,6172.082,83.2000046,82.1,5.5925,8.8075,9.14375,86.6,86.2000046,0,2.110575,2.09055,2.08555,46.609375,46.4268761,46.56375,30.79375076,5.86875
61.9,66,63.7,61,-0.034500003,-0.028787494,-0.014912486,328.745,332.587067,332.544983,17.3484383,17.3746872,17.3748436,306.857635,125.920113,48.9756966,419.056244,419.403137,419.53125,4.5351,4.5832,4.571,184.606476,82.7000046,83.6,87.4,76.1,16.741251,20.715,26.3112488,19.82125,6168.89551,83.3,82.2000046,5.47125,8.645,8.98,86.7000046,86.3,0,2.108125,2.09055,2.087175,46.6293755,46.3856239,46.6043739,30.078125,5.8275
62,66,63.7,61,-0.033687472,-0.028787494,-0.014100015,314.255,317.588654,316.885,17.3585949,17.3798428,17.385,305.8449,125.441551,49.48351,418.65,418.893768,418.918762,4.59045,4.6696,4.65415,183.912033,82.7000046,83.6,87.6,76.1,16.86375,20.633749,26.18875,19.7799988,6167.35,83.3,82.1,5.5925,8.2375,8.89875,86.7000046,86.3,0,2.108125,2.088925,2.087175,46.67,46.4468765,46.645,29.94687653,5.8275
62,65.7000046,64,61.3,-0.030025005,-0.024699986,-0.010012507,302.69,304.058624,304.815,17.3229675,17.3492184,17.3543758,305.2662,125.882256,49.9160919,417.634369,418.078125,418.103119,4.5888,4.63375,4.62155,184.490738,82.8,83.8,87.9,76.2000046,17.14875,20.39,25.9849987,19.82125,6175.22,83.3,82.2000046,5.47,8.685,8.89875,86.7000046,86.3,0,2.107325,2.0922,2.08555,46.8125,46.6306229,46.8081245,27.92499924,5.91
62.3,66.1,64.6,61.7,-0.027575016,-0.02266252,-0.008387506,287.87,287.262238,287.525024,17.3585949,17.3798428,17.385,305.555542,126.014984,49.9160919,418.446869,418.790649,418.715637,4.63275,4.6696,4.65905,184.722214,83.1,84.1,88.1,76.5,16.98625,20.22625,25.945,20.1475,6176.765,83.6,82.6,5.5925,8.5625,8.98,86.7000046,86.3,0,2.099175,2.083225,2.079025,47.3418732,47.16125,47.359375,26.25937462,5.91
61.9,65.5,64.3,61.4,-0.025550008,-0.020212472,-0.006349981,276.14502,273.567352,274.645,17.34328,17.369688,17.3798428,305.555542,126.486145,49.7280121,418.446869,418.6906,418.612518,4.60835,4.6533,4.63945,184.722214,82.7000046,83.9,87.7000046,76.2000046,16.9037514,20.5925,26.1074982,20.31,6172.082,83.4,82.4,5.51125,8.72625,8.89875,86.6,86.2000046,0,2.104075,2.088925,2.0839,46.935,46.77375,46.95125,25.84062576,5.99125
61.8,65.3,64.4,61.4,-0.024737477,-0.0194,-0.005124986,259.865,256.126678,255.72,17.3484383,17.3746872,17.3748436,305.8449,126.673447,49.5399323,418.243744,418.5875,418.715637,4.60675,4.64845,4.6362,185.069443,82.7000046,83.9,87.7000046,76.2000046,16.98625,20.34875,26.2699986,19.82125,6168.89551,83.3,82.2000046,5.51125,8.685,8.98,86.5,86.1,0,2.10895,2.0922,2.08555,46.7925,46.6106224,46.8081245,25.84687424,5.8275
61.7,65.1,64.7000046,61.6000023,-0.021475017,-0.016962528,-0.00227499,248.625,242.75647,242.51001,17.328125,17.35422,17.3595314,306.278931,126.080994,49.67159,418.65,419.2,419.125,4.58555,4.6256,4.61175,185.069443,82.8,83.9,87.7000046,76.2000046,17.5162487,20.79625,26.18875,19.9849987,6178.3584,83.4,82.3,5.51125,8.8075,9.0625,86.6,86.2000046,0,2.10895,2.088925,2.0831,46.89375,46.6918755,46.9106255,25.94375038,6.03250027
61.4,64.7000046,64.7000046,61.5,-0.019037485,-0.013700008,0.000587463,233.159988,226.779129,226.525,17.3229675,17.3492184,17.3595314,305.2662,125.762642,49.8596649,417.634369,417.975,417.9,4.59695,4.63375,4.62155,184.490738,82.7000046,83.9,87.9,76,17.0275,19.6175,26.1074982,19.8625,6170.489,83.2000046,82.1,5.67375,8.60375,8.98,86.4,86,0,2.110575,2.093825,2.09045,46.7106247,46.52875,46.70625,25.79374886,6.03250027
61.6000023,64.9,65,61.7,-0.01781249,-0.012875021,0.002212524,220.78,211.780716,210.704987,17.3484383,17.369688,17.3748436,305.555542,126.056351,49.8784752,418.243744,418.6906,418.715637,4.6295,4.67285,4.6574,184.722214,82.8,84,87.9,76.2000046,16.98625,20.2675,25.8637486,20.1887512,6170.489,83.3,82.2000046,5.51125,8.5225,8.98,86.5,86.1,0,2.107325,2.08565,2.08555,46.9956245,46.77375,46.9306259,25.73125076,5.8275
61.4,64.6,64.9,61.5,-0.016600013,-0.011650026,0.003025055,205.8,195.149109,196.025009,17.36875,17.400156,17.4003124,305.8449,126.661896,49.67159,418.243744,418.790649,418.612518,4.6116,4.65495,4.6411,184.722214,82.6,83.9,87.6,76,16.5374985,20.3075,26.0262489,19.9037514,6175.22,83.3,82.1,5.67375,8.5225,8.98,86.4,86,0,2.10895,2.093825,2.0888,46.6906242,46.4881248,46.6856232,26.15937614,6.03250027
61.4,64.5,65,61.6000023,-0.01700002,-0.011650026,0.003025055,193.1,182.433182,182.325012,17.3585949,17.39,17.385,306.278931,126.106812,49.5023155,418.65,418.893768,418.818756,4.623,4.6631,4.64925,185.300919,82.6,84,87.7000046,76,16.9037514,20.18625,26.18875,19.94375,6178.3584,83.2000046,82.1,5.5925,8.8075,9.0625,86.3,85.9,0,2.10975,2.09055,2.09045,46.6906242,46.52875,46.6656227,26.46562386,5.95125
61.5,64.6,65.2000046,61.7,-0.015775025,-0.010437489,0.004662514,268.98,264.437469,267.465,17.328125,17.359375,17.3543758,305.8449,127.465942,49.40828,418.65,418.996857,418.818756,4.5823,4.62885,4.61665,184.259262,82.6,84.2000046,87.6,76.2000046,17.0275,20.7550011,26.4324989,19.94375,6178.3584,83.8,82.6,5.51125,8.5625,8.8575,86.7000046,86.2000046,0,2.104875,2.08565,2.0839,46.8125,46.6306229,46.82875,26.06875038,5.99125
61.2,64.5,65.4,61.7,-0.014962494,-0.00880003,0.006700039,403.000031,409.866577,410.51,17.3179684,17.3440628,17.34422,305.555542,126.150558,49.8784752,417.634369,418.181244,418.0031,4.61,4.64845,4.6362,184.143509,82.8,84.2000046,88,76.1,17.14875,20.4712486,26.1074982,19.9849987,6178.3584,83.9,82.7000046,5.63375,9.1325,8.98,86.8,86.4,0,2.107325,2.088925,2.087175,46.751873,46.6106224,46.7475,26.61249924,6.4
61.4,64.6,65.3,61.7,-0.014962494,-0.010025024,0.005475044,438.500031,449.9722,451.284973,17.328125,17.359375,17.364687,305.121521,129.430145,49.7844353,418.143738,418.5875,418.512482,4.66695,4.70385,4.69165,184.143509,82.6,84.2000046,87.5,76.2000046,17.23,20.43,26.35125,20.27,6176.765,84.4,83.1,5.47,8.5225,8.735001,87.2000046,86.7000046,0,2.1065,2.08485,2.08555,46.8531265,46.65125,46.8493767,26.31562424,5.74624968
61.4,64.5,65.5,61.8,-0.012525022,-0.007175028,0.008337498,427.425,437.580933,437.909973,17.3128128,17.3390636,17.3390636,305.555542,128.428818,49.76563,418.7531,419.0969,419.021881,4.61485,4.66145,4.6411,184.490738,82.7000046,84.2000046,87.7000046,76.2000046,17.435,20.51125,26.18875,20.06625,6172.082,84.4,83.2000046,5.43,8.44125,8.5725,87.2000046,86.8,0,2.107325,2.088925,2.08555,46.955,46.7331276,46.95125,25.73125076,5.91
61.3,64.4,65.6,61.9,-0.011712492,-0.006362498,0.009549975,417.495026,426.817841,427.31,17.328125,17.3492184,17.3543758,305.9896,129.3653,49.48351,419.056244,419.609375,419.431244,4.61,4.6517,4.6313,184.837967,82.5,84.2000046,87.2000046,76.2000046,17.23,20.83625,26.5549984,20.31,6165.75732,84.5,83.3,5.51125,8.685,8.40875,87.3,86.8,0,2.107325,2.088925,2.082275,46.935,46.77375,46.9718742,25.35625076,5.91
61.3,64.3,65.6,61.9,-0.009275019,-0.004724979,0.01077497,406.904968,415.080841,415.075,17.36875,17.400156,17.405468,304.832184,128.745743,50.1041679,417.431244,417.771881,417.696869,4.61485,4.6517,4.64435,183.449066,82.7000046,84.2000046,87.9,76.2000046,17.23,20.67375,26.2699986,20.10625,6178.3584,84.3,83.1,5.3475,8.72625,8.65375,87.1,86.7000046,0,2.1065,2.09055,2.08555,46.935,46.7331276,46.9306259,25.81875038,6.11375
61.4,64.4,65.7000046,62,-0.01008749,-0.00553751,0.009962559,394.205,400.0824,401.214966,17.4145317,17.4410954,17.44625,305.2662,129.3705,49.7280121,418.3469,418.6906,418.612518,4.6165,4.65655,4.6411,184.027771,82.6,84.3,87.5,76.3,17.0675,20.79625,26.2699986,20.1475,6175.22,84.5,83.4,5.51125,8.72625,8.53125,87.2000046,86.7000046,0,2.107325,2.088925,2.0839,47.01625,46.8143768,47.0125,25.69375038,5.95125
61.3,64.3,65.6,61.9,-0.010900021,-0.00553751,0.010362506,382.155,388.180573,388.490021,17.36875,17.39,17.395155,305.9896,129.152664,49.4647026,418.7531,419.2,419.125,4.61,4.6582,4.646,184.722214,82.5,84.2000046,87.3,76.2000046,17.14875,20.5525,26.4324989,20.06625,6170.489,84.4,83.3,5.43,8.5225,8.65375,87.2000046,86.7000046,0,2.1065,2.088925,2.087175,46.935,46.7331276,46.9106255,25.72187424,5.8275
61.3,64.3,65.8,62,-0.009275019,-0.004312515,0.011999965,370.105,375.789276,375.93,17.328125,17.35422,17.3595314,305.2662,128.814514,49.84086,418.040619,418.5875,418.612518,4.5839,4.61745,4.602,183.680557,82.6,84.2000046,87.6,76.2000046,17.23,19.9025,26.4324989,19.74,6175.22,84.5,83.3,5.43,8.36,8.5725,87.2000046,86.8,0,2.1065,2.08565,2.082275,47.01625,46.835,46.9918747,25.65625,5.7875
61.3,64.4,65.7000046,61.9,-0.01008749,-0.00553751,0.010362506,359.195,364.052277,364.514984,17.3331261,17.359375,17.364687,304.542816,129.157135,49.7280121,417.8375,418.181244,418.309357,4.60835,4.64515,4.6346,183.564819,82.6,84.2000046,87.6,76.2000046,17.435,20.34875,26.35125,19.8625,6172.082,84.4,83.2000046,5.47,8.48125,8.49,87.1,86.7000046,0,2.107325,2.09055,2.084725,46.9956245,46.79375,46.9718742,25.78125,5.8275
61.4,64.3,65.6,61.9,-0.01008749,-0.00553751,0.010362506,348.12,352.6399,353.259979,17.36375,17.39,17.395155,305.8449,129.398209,49.40828,418.65,418.893768,418.818756,4.6181,4.65495,4.67045,184.722214,82.5,84.1,87.3,76.2000046,17.0275,21.1625,26.59625,20.1887512,6167.35,84.4,83.2000046,5.43,8.48125,8.735001,87.1,86.6,0,2.107325,2.09055,2.0839,46.9756241,46.8143768,46.95125,25.73749924,5.74624968
61.3,64.2000046,65.7000046,62,-0.008449972,-0.004312515,0.011999965,333.139984,337.476654,338.09,17.3331261,17.3492184,17.369688,305.8449,129.658066,49.5023155,418.7531,419.0969,419.021881,4.5872,4.6272,4.61175,184.490738,82.4,84.1,87.3,76.2000046,17.19,20.9187489,26.4324989,20.025,6170.489,84.5,83.3,5.51125,8.44125,8.5725,87.1,86.7000046,0,2.107325,2.0922,2.08555,46.955,46.77375,46.9718742,25.94375038,5.74624968
61.2,64.1,65.8,62,-0.008050025,-0.003499985,0.012812495,322.23,326.0643,326.345,17.36875,17.39,17.395155,304.832184,129.223969,49.9537048,417.634369,418.078125,418.0031,4.62625,4.6696,4.65575,184.027771,82.6,84.1,87.7000046,76.1,17.0675,20.145,25.8637486,19.57625,6167.35,84.5,83.3,5.43,8.60375,8.65375,87.2000046,86.7000046,0,2.10895,2.09055,2.08635,46.9143753,46.7125,46.9106255,26.08124924,5.8275
61.3,64.3,65.5,61.8,-0.010900021,-0.006362498,0.009549975,313.11,315.306183,314.930023,17.3840637,17.4103127,17.4257813,303.096069,130.061066,49.5023155,415.193726,415.425,415.453125,4.6572,4.69735,4.69165,182.986115,82.4,84.1,87.2000046,76.2000046,17.435,20.51125,26.6775017,20.27,6168.89551,84.4,83.2000046,5.55250025,8.645,8.40875,87.1,86.7000046,0,2.10895,2.0922,2.087175,46.89375,46.6918755,46.87,26.08437538,5.8275
61.3,64.2000046,65.8,62,-0.008862495,-0.004312515,0.011999965,300.57,301.446533,302.045,17.3484383,17.3798428,17.3798428,305.2662,129.273666,49.4458923,418.040619,418.384369,418.409363,4.61,4.6517,4.6411,184.259262,82.5,84.1,87.3,76.2000046,17.5162487,21.08125,26.51375,19.9849987,6170.489,84.4,83.3,5.5925,8.36,8.5725,87.1,86.7000046,0,2.107325,2.088925,2.0839,46.9956245,46.79375,46.9718742,26.15312576,5.91
61.2,64.1,65.8,62,-0.007637501,-0.003912508,0.012812495,288.194977,286.612946,288.015,17.34328,17.369688,17.3748436,305.8449,129.531509,49.9349,418.853119,419.303131,419.328125,4.61,4.6435,4.62805,184.837967,82.5,84.1,87.5,76.1,17.14875,20.7550011,26.18875,20.10625,6172.082,84.5,83.4,5.51125,8.278749,8.5725,87.1,86.7000046,0,2.110575,2.088925,2.0839,46.8737526,46.7125,46.89,26.1875,5.95125
61.2,64.3,65.7000046,61.8,-0.011300027,-0.005949974,0.009150028,274.52,271.284882,272.849976,17.3229675,17.3492184,17.3543758,303.819458,128.730255,49.5963554,417.8375,418.078125,417.9,4.61,4.6517,4.6411,182.986115,82.6,84,87.6,76.1,17.5162487,20.79625,26.3112488,20.025,6164.212,84.4,83.2000046,5.51125,8.645,8.65375,87.1,86.6,0,2.107325,2.0922,2.08555,46.9143753,46.7125,46.9306259,26.70937538,5.99125
61.3,64.3,65.9,62,-0.008449972,-0.003087521,0.012812495,265.074982,261.340881,261.10498,17.3179684,17.3390636,17.34422,305.2662,128.514084,50.2922478,418.446869,418.790649,418.918762,4.6637,4.7055,4.69165,185.069443,82.7000046,84.1,88,76.1,17.435,20.83625,26.1074982,20.1887512,6175.22,84.5,83.3,5.43,8.5225,8.5725,87.1,86.6,0,2.107325,2.08565,2.08065,46.9956245,46.8143768,46.9918747,27.50625038,5.8275
61.5,64.4,65.7000046,62,-0.010900021,-0.006362498,0.009549975,254.65,248.7898,248.37999,17.3739071,17.4053116,17.405468,305.555542,129.324524,49.4647026,418.956238,419.303131,419.328125,4.5937,4.63535,4.6232,185.069443,82.5,84.1,87.2000046,76.3,17.475,21.40625,26.75875,20.35125,6172.082,84.6,83.4,5.47,8.36,8.49,87.2000046,86.8,0,2.10325,2.0873,2.082275,47.0775,46.855,47.0531273,28.34375,5.74624968
61.8,64.8,66.2000046,62.3,-0.010900021,-0.00553751,0.009962559,242.605,235.25975,235.170013,17.4298439,17.4562511,17.4768753,305.9896,129.04863,49.4647026,418.040619,418.4875,418.409363,4.623,4.6631,4.6509,184.490738,82.7000046,84.3,87.5,76.6,17.14875,21.08125,26.4324989,19.9849987,6170.489,84.7000046,83.6,5.43,8.5625,8.5725,87.3,86.8,0,2.095925,2.07425,2.074125,47.545002,47.345,47.5225,29.00624847,5.95125
61.7,64.8,65.7000046,62.1000023,-0.013337493,-0.00880003,0.007112503,233.159988,224.496643,223.265,17.3535938,17.3798428,17.369688,305.8449,129.830032,49.5587425,419.259369,419.709381,419.734375,4.6165,4.6533,4.646,185.300919,82.6,84.1,87.2000046,76.5,17.3112488,21.40625,26.59625,20.1475,6167.35,84.6,83.6,5.51125,8.19625,8.40875,87.3,86.9,0,2.10245,2.0824,2.079025,47.30125,47.1206245,47.2781258,29.23437309,5.95125
61.8,64.9,65.7000046,62.1000023,-0.014962494,-0.009612501,0.006287456,221.76001,212.43,211.844986,17.3179684,17.32375,17.34422,304.398132,128.230682,50.1041679,416.818726,417.465637,417.2875,4.60675,4.6468,4.6362,183.449066,82.9,84.1,88.1,76.5,17.435,21.4475,26.18875,20.06625,6175.22,84.7000046,83.6,5.3475,8.4,8.327499,87.3,86.9,0,2.098375,2.084025,2.07575,47.3618736,47.2225,47.359375,29.48749924,5.91
62.1000023,65.3,65.5,62.1000023,-0.017412484,-0.012462497,0.003025055,208.730011,198.4105,198.63501,17.328125,17.3492184,17.3492184,305.4109,129.716766,49.57755,418.446869,418.893768,418.918762,4.61485,4.65985,4.6411,184.722214,82.8,84.1,87.5,76.7000046,17.10875,21.3249989,26.5549984,20.22875,6170.489,84.8,83.8,5.51125,8.36,8.40875,87.5,87,0,2.095925,2.0775,2.077375,47.484375,47.3243752,47.5431252,30.45937347,5.95125
62.1000023,65.5,65.4,62.1000023,-0.018625021,-0.014512479,0.000587463,196.519989,186.343857,186.075,17.36375,17.39,17.395155,305.8449,130.083,49.5399323,419.056244,419.506256,419.431244,4.60675,4.65005,4.63785,185.185181,82.7000046,84.1,87.2000046,76.7000046,17.14875,21.4475,26.51375,19.94375,6168.89551,85,83.8,5.47,8.48125,8.40875,87.6,87.1,0,2.09755,2.07915,2.077375,47.545002,47.345,47.5225,30.96875,6.03250027
62.2,65.6,65.3,62.1000023,-0.019850016,-0.01613748,-0.000225008,219.155,210.472153,210.050018,17.3382816,17.369688,17.364687,304.6875,128.938782,49.9537048,417.734375,417.875,417.9,4.61,4.64845,4.646,184.027771,83,84,87.8,76.7000046,17.23,21.24375,26.35125,19.8625,6168.89551,84.8,83.7000046,5.5925,8.36,8.49,87.6,87.1,0,2.09755,2.07915,2.07575,47.60625,47.42625,47.5843773,31.17187691,5.99125
62.3,66,65.1,62.1000023,-0.02391249,-0.018987477,-0.003899992,344.05,348.239746,349.18,17.328125,17.3492184,17.364687,304.832184,129.7588,49.65278,418.65,418.893768,418.918762,4.62625,4.668,4.6574,184.027771,83,84,87.6,76.8,17.3525,21.40625,26.4324989,19.74,6168.89551,84.9,83.8,5.5925,8.4,8.49,87.7000046,87.2000046,0,2.095925,2.07915,2.07575,47.6675,47.4675,47.645,31.09687614,6.07375
62.5,66.1,65.1,62.1000023,-0.02391249,-0.0194,-0.004299998,444.035,456.979462,456.18,17.36875,17.395155,17.395155,305.4109,130.123535,49.5963554,419.1594,419.609375,419.431244,4.60675,4.6468,4.6346,185.300919,82.9,84,87.3,76.8,17.435,21.4475,26.798748,20.22875,6172.082,84.9,83.8,5.5925,8.2375,8.40875,87.7000046,87.2000046,0,2.0943,2.0775,2.074125,47.6875,47.5081253,47.7474976,30.95625114,5.99125
62.7,66.3,65.4,62.3,-0.022700012,-0.017775,-0.003087521,432.31,442.145874,443.785,17.328125,17.36453,17.364687,304.832184,129.443954,49.84086,418.040619,418.384369,418.409363,4.61,4.65005,4.63785,184.027771,83.2000046,84.1,87.8,77.1,17.475,21.12125,26.2699986,19.9849987,6170.489,85.1,84.1,5.51125,8.5225,8.40875,87.8,87.3,0,2.0943,2.0767,2.07085,47.9931221,47.875,48.0125,31.67499924,5.95125
62.7,66.4,65.3,62.3,-0.024737477,-0.019812524,-0.005124986,419.285,427.1475,427.8,17.3331261,17.359375,17.3543758,304.832184,129.336975,49.7280121,418.040619,418.384369,418.512482,4.61325,4.65495,4.64765,184.027771,83.2000046,84.1,87.8,77.1,17.435,21.08125,26.51375,19.8625,6165.75732,85.2000046,84.1,5.71499968,8.5625,8.327499,87.9,87.4,0,2.09105,2.075875,2.07085,48.075,47.875,48.07375,34.64687347,6.07375
62.6000023,66.3,64.9,62.1000023,-0.025950015,-0.02184999,-0.006749988,406.904968,414.756165,415.405,17.3382816,17.35422,17.3748436,305.121521,129.275543,49.74682,418.7531,419.0969,419.125,4.6165,4.6582,4.646,184.722214,83,84,87.5,76.9,17.19,21.40625,26.5549984,19.8625,6175.22,85,83.9,5.51125,8.44125,8.49,87.8,87.3,0,2.095925,2.07915,2.07575,47.7081223,47.5281219,47.7268753,36.23125076,5.91
62.5,66.3,64.6,61.8,-0.028400004,-0.023887515,-0.009199977,395.185,401.550781,402.355,17.328125,17.35422,17.3543758,305.555542,129.574951,49.38947,418.65,418.996857,418.918762,4.63275,4.6696,4.66065,185.069443,82.9,83.9,87.2000046,76.8,17.5162487,21.24375,26.6775017,20.025,6178.3584,84.7000046,83.6,5.51125,8.48125,8.5725,87.7000046,87.2000046,0,2.1008,2.0824,2.079025,47.5043755,47.2631264,47.5225,34.29999924,5.8275
62.2,66,64.1,61.4,-0.030425012,-0.026337504,-0.011650026,383.295,388.994659,389.634979,17.3382816,17.359375,17.364687,304.832184,130.0831,49.5399323,418.65,418.996857,418.918762,4.60835,4.64515,4.63295,184.722214,82.7000046,83.6,87,76.4,17.14875,21.24375,26.51375,19.82125,6168.89551,84.5,83.4,5.43,8.5625,8.5725,87.7000046,87.2000046,0,2.1057,2.091375,2.082275,47.03625,46.855,47.0943756,35.53749847,5.8275
62,65.8,64,61.3,-0.029212475,-0.024699986,-0.010012507,370.105,375.9541,376.255,17.328125,17.359375,17.3595314,304.398132,129.158264,49.7844353,417.634369,418.078125,418.103119,4.6002,4.64025,4.6297,184.143509,82.9,83.6,87.5,76.3,17.3112488,21.28375,26.51375,20.1475,6170.489,84.4,83.3,5.5925,8.36,8.65375,87.6,87.1,0,2.107325,2.09055,2.08555,46.8531265,46.6918755,46.87,36.10625076,5.8275
62,65.9,63.9,61.2,-0.029612482,-0.02511251,-0.010837495,359.035,364.052277,364.84,17.3229675,17.3440628,17.3543758,305.2662,129.564453,49.76563,418.65,418.996857,419.021881,4.6051,4.66145,4.64925,184.490738,82.9,83.6,87.4,76.3,17.27125,21.08125,26.35125,20.025,6170.489,84.4,83.2000046,5.43,8.685,8.89875,87.6,87.2000046,0,2.10895,2.0922,2.0888,46.7718735,46.6106224,46.7675,35.74062729,5.91
62,65.9,63.8,61.1000023,-0.031237483,-0.026337504,-0.011650026,346.169983,352.315247,353.585,17.328125,17.3492184,17.364687,304.832184,129.100082,49.6903954,418.446869,418.5875,418.612518,4.6116,4.65005,4.63945,184.259262,82.9,83.7000046,87.6,76.3,17.14875,20.5925,26.47375,19.82125,6183.042,84.3,83.1,5.43,8.93,8.89875,87.5,87,0,2.107325,2.09055,2.08555,46.6906242,46.4881248,46.70625,34.95000076,5.8275
62.1000023,66,64,61.2,-0.031237483,-0.026337504,-0.011650026,335.745,340.088776,341.19,17.3382816,17.369688,17.369688,305.2662,129.4457,49.48351,418.040619,418.384369,418.512482,4.6181,4.6582,4.6411,184.490738,82.8,83.7000046,87.3,76.3,17.10875,21,26.798748,20.31,6178.3584,84.3,83.1,5.51125,8.5225,8.735001,87.5,87.1,0,2.107325,2.088925,2.08555,46.8531265,46.6918755,46.9106255,31.98437309,5.91
61.9,65.7000046,63.8,61,-0.031237483,-0.026737511,-0.011650026,327.605,330.794037,331.895,17.3382816,17.369688,17.369688,305.4109,129.308136,49.5587425,418.446869,418.790649,418.715637,4.60675,4.64845,4.6346,184.606476,82.7000046,83.7000046,87.2000046,76.1,17.3525,21.56875,26.798748,20.10625,6178.3584,84.2000046,83,5.51125,8.645,8.65375,87.5,87.1,0,2.108125,2.09055,2.0888,46.58875,46.3656235,46.5431252,30.65937424,6.03250027
61.6000023,65.1,64,61.1000023,-0.025550008,-0.021037519,-0.005937517,316.205,318.237946,319.169983,17.3078117,17.3390636,17.3340626,305.121521,128.738068,50.1041679,418.3469,418.6906,418.715637,4.62625,4.65985,4.64765,184.606476,82.8,83.7000046,87.6,76,17.475,21.04,26.1487522,20.025,6173.627,84.3,83,5.5925,8.72625,8.53125,87.5,87.1,0,2.113025,2.094625,2.092075,46.4668732,46.263752,46.4618759,28.18750191,5.7875
61.4,65,64.1,61,-0.024737477,-0.019812524,-0.00553751,301.225,301.776184,303.185,17.3331261,17.3492184,17.3595314,304.832184,129.245911,49.5963554,418.140625,418.5875,418.512482,4.63275,4.67285,4.65905,184.027771,82.7000046,83.6,87.4,75.9,17.55625,20.5925,26.4324989,20.025,6167.35,84.2000046,82.9,5.55250025,8.685,8.49,87.4,86.9,0,2.113825,2.097075,2.087175,46.385,46.16125,46.38,27.27187538,5.8275
61.2,64.6,64,61,-0.022287488,-0.017775,-0.002674997,290.965,290.198975,291.28,17.3585949,17.359375,17.369688,305.2662,129.81926,49.57755,418.956238,419.2,419.328125,4.6051,4.64515,4.6427,185.185181,82.4,83.6,86.9,75.8,17.19,21.56875,26.51375,20.22875,6168.89551,84.1,82.8,5.51125,8.645,8.89875,87.4,86.9,0,2.1122,2.0922,2.0888,46.2225,46.01875,46.2162476,27.04062462,5.91
