TI831061A,TI831061B,TI831060A,TI831060B,PZI831003,TI831001,FI821002,PI821019,TSI821017,PZI831006,TI831002,TI831063A,TI831063B,TI831062A,TI831062B,VSI831091A,VSI831091B,VSI831090A,VSI831090B,SZI831090,TI831064A,TI831064B,VSI831092B,VSI831093A,VSI831093B,TI831065A,TI831065B,PSI831047,TSI831042,OutsideTemperature
65.7093811,69.16763306,64.78495789,61.13379669,13.85227871,279.9943848,130.5249481,49.13232422,415.2845154,4.799393177,150.9816895,81.96359253,88.98179626,86.39691162,81.90309143,14.47266102,17.87263489,27.91875076,25.12774849,6178.470703,86.13092804,93.28139496,6.621504307,10.02493095,8.238074303,90.81365204,86.98223877,2.084090471,47.05649948,24.0837059
65.84319305,69.04415131,64.71598816,61.19901657,13.92272758,278.7070923,131.5322723,49.05945587,413.1323853,4.795233727,149.4198914,81.89951324,88.94433594,86.11817169,82.02155304,14.62882233,18.22617722,28.06571007,25.41689873,6179.260742,86.2505188,93.43148804,6.648655415,10.14011002,8.312469482,90.98703766,87.07558441,2.086758137,47.07011795,24.14897919
65.71835327,68.9295578,64.85852814,61.23156357,13.80390549,278.3687439,130.1086426,49.1484108,413.9718628,4.820897579,149.8405762,82.0335083,88.99921417,86.48728943,82.06599426,14.75697136,18.1803093,27.91276932,25.62309456,6176.727051,85.93041229,93.02230072,6.651530266,10.0325079,8.269922256,90.54779816,86.76302338,2.088039875,47.0727272,24.24133682
65.7730484,69.00236511,64.98490906,61.27628326,13.67671871,278.3189392,128.9186554,49.11720276,414.2875671,4.805058479,150.0185699,82.07628632,89.06351471,86.65566254,82.07527161,14.77071571,17.76443672,27.52087021,25.2010994,6178.59668,85.79704285,92.74214172,6.81115675,10.11378479,8.323596954,90.28350067,86.69396973,2.087750673,47.17754745,24.17097282
65.7909317,69.18725586,64.88267517,61.17110443,13.65048122,277.7050781,128.5996094,49.1637764,413.4737854,4.815149784,149.5706024,82.09999847,88.97683716,86.65039825,82.05936432,15.04268646,18.1803112,28.08956146,25.80849648,6179.487793,85.63473511,92.69046021,6.640810966,10.28025246,8.413064957,90.18502045,86.46904755,2.088742733,47.09934998,23.98314667
65.7121048,69.39365387,64.83095551,61.14931488,13.61225986,277.374054,128.2095642,48.95806885,413.178894,4.808016777,149.5904388,81.9562149,88.92420197,86.63629913,82.03831482,14.78771973,17.45456123,27.74282837,25.0541687,6176.765137,85.52381897,92.52038574,6.689208508,10.21289539,9.09660244,90.01595306,86.35482025,2.086777925,47.13812637,23.89878082
65.79673004,69.46651459,64.90705872,61.14431381,13.70451927,277.7782288,129.1652985,48.92225647,413.8244324,4.799472809,149.7863159,81.99966431,88.95048523,86.50952911,82.01950073,14.55305386,17.40936852,27.62825966,25.09037781,6179.42041,85.70854187,92.77561188,6.729789257,10.14612007,8.400828362,90.38027954,86.51026917,2.084493637,47.09909439,24.26668739
65.70298004,69.33293152,64.92712402,61.15122223,13.74241829,277.9983215,129.5981293,48.96175003,413.5758362,4.822837353,150.1127319,82,88.99025726,86.46372223,82.05283356,14.85029316,17.93416595,27.92568398,25.4582119,6178.456055,85.70487213,92.78179932,6.725832939,10.20473003,8.400832176,90.36340332,86.65122223,2.083936691,47.12890244,24.23899078
65.79016113,69.21255493,64.94718933,61.17258072,13.70398521,278.0056152,129.1919403,49.20632553,414.0938416,4.822169781,149.9624329,82.09547424,89.06442261,86.70578766,82.08616638,14.90634727,18.48153496,27.55408287,25.72595024,6176.890625,85.62377167,92.78137207,6.609875679,10.11196804,8.323440552,90.36994934,86.51287842,2.086344481,47.13263702,24.1291008
65.79503632,69.35940552,64.96725464,61.12570572,13.68738174,277.3703918,129.077713,49.07048416,413.069519,4.803937435,149.4120789,81.95898438,89.06691742,86.5477829,82.01486969,14.99632645,18.2418232,28.18212891,25.722826,6179.308594,85.71858215,92.74636078,6.682271957,10.14639759,8.417273521,90.36840057,86.61221313,2.084358215,47.11619949,24.26296997
